country;major area;minor area;centroid (lat);centroid (long);distance (km)
Brazil;Santa Catarina;Ituporanga;-27,45294997;-49,53939367;17,74169392
Brazil;Santa Catarina;Jaborá;-27,14418324;-51,76747212;12,95295676
Brazil;Santa Catarina;Jacinto Machado;-28,9952344;-49,84730875;17,76232315
Brazil;Santa Catarina;Jaguaruna;-28,65786757;-49,04518461;21,70416251
Brazil;Santa Catarina;Jaraguá do Sul;-26,48124994;-49,16023637;29,50183695
Brazil;Santa Catarina;Jardinópolis;-26,71686634;-52,871523;8,673811254
Brazil;Santa Catarina;Joaçaba;-27,15125761;-51,58965731;12,56464135
Brazil;Santa Catarina;Joinvile;-26,24435309;-48,96155704;25,21562108
Brazil;Santa Catarina;José Boiteux;-26,85902628;-49,64629015;18,38882784
Brazil;Santa Catarina;Jupiá;-26,39417719;-52,72055964;7,665943378
Brazil;Santa Catarina;Lacerdópolis;-27,25097849;-51,59029214;8,532977031
Brazil;Santa Catarina;Lages;-28,01909113;-50,33926659;59,00693429
Brazil;Santa Catarina;Laguna;-28,48180989;-48,84657537;20,74217574
Brazil;Santa Catarina;Lajeado Grande;-26,85509102;-52,55270655;7,961895478
Brazil;Santa Catarina;Laurentino;-27,20700214;-49,73330942;8,260068925
Brazil;Santa Catarina;Lauro Muller;-28,38458066;-49,45278528;11,95199656
Brazil;Santa Catarina;Lebon Régis;-26,85805676;-50,70303496;26,93028536
Brazil;Santa Catarina;Leoberto Leal;-27,47234461;-49,25743633;20,72752673
Brazil;Santa Catarina;Lindóia do Sul;-27,03434358;-52,05027144;12,46885766
Brazil;Santa Catarina;Lontras;-27,18941276;-49,50743307;12,31291726
Brazil;Santa Catarina;Luiz Alves;-26,72744954;-48,89112114;15,21296484
Brazil;Santa Catarina;Luzerna;-27,09063926;-51,50617279;10,39872223
Brazil;Santa Catarina;Macieira;-26,80370691;-51,35441706;11,94600804
Brazil;Santa Catarina;Mafra;-26,20063967;-49,88993359;34,28446185
Brazil;Santa Catarina;Major Gercino;-27,43105641;-49,06225597;17,4646719
Brazil;Santa Catarina;Major Vieira;-26,48114778;-50,36203133;28,07539164
Brazil;Santa Catarina;Maracajá;-28,86402633;-49,45662953;6,695542507
Brazil;Santa Catarina;Maravilha;-26,75982079;-53,19811405;10,65689507
Brazil;Santa Catarina;Marema;-26,81257255;-52,63080083;8,636030956
Brazil;Santa Catarina;Massaranduba;-26,62671238;-48,98813844;16,98988618
Brazil;Santa Catarina;Matos Costa;-26,48148092;-51,14284912;18,62891278
Brazil;Santa Catarina;Meleiro;-28,84173339;-49,6026497;11,8237875
Brazil;Santa Catarina;Mirim doce;-27,1861145;-50,17420956;19,94918206
Brazil;Santa Catarina;Modelo;-26,7743222;-53,05076269;9,177206325
Brazil;Santa Catarina;Mondaí;-27,09841496;-53,44661865;13,29055541
Brazil;Santa Catarina;Monte Carlo;-27,18863055;-50,9408239;12,27804729
Brazil;Santa Catarina;Monte Castelo;-26,66140929;-50,29194353;26,2750889
Brazil;Santa Catarina;Morro da Fumaça;-28,63828341;-49,24255336;11,44761401
Brazil;Santa Catarina;Morro Grande;-28,72244589;-49,74000042;16,69469843
Brazil;Santa Catarina;Navegantes;-26,82830687;-48,72781689;13,3108187
Brazil;Santa Catarina;Nova Erechim;-26,90727376;-52,90712824;7,617547758
Brazil;Santa Catarina;Nova Itaberaba;-26,96135292;-52,83369597;9,618442472
Brazil;Santa Catarina;Nova Trento;-27,31350059;-49,04241234;21,36212006
Brazil;Santa Catarina;Nova Veneza;-28,68501921;-49,5854322;14,19913718
Brazil;Santa Catarina;Novo Horizonte;-26,49465458;-52,79656498;14,55323803
Brazil;Santa Catarina;Orleaes;-28,28020103;-49,37239332;23,5255518
Brazil;Santa Catarina;Otacílio Costa;-27,51731107;-49,9716798;28,51300831
Brazil;Santa Catarina;Ouro Verde;-26,71206174;-52,27920258;10,48676043
Brazil;Santa Catarina;Ouro;-27,28532886;-51,68003458;11,34116587
Brazil;Santa Catarina;Paial;-27,21257433;-52,48798787;9,019395408
Brazil;Santa Catarina;Painel;-27,96299177;-50,07273477;24,19647107
Brazil;Santa Catarina;Palhoça;-27,77911274;-48,67098199;19,44913101
Brazil;Santa Catarina;Palma Sola;-26,3738369;-53,31450743;18,84000993
Brazil;Santa Catarina;Palmeira;-27,56245836;-50,16267143;16,5612512
Brazil;Santa Catarina;Palmitos;-27,09135155;-53,17980504;19,46209458
Brazil;Santa Catarina;Papanduva;-26,50093637;-50,17230239;35,78023843
Brazil;Santa Catarina;Paraíso;-26,6625193;-53,6763517;11,55319519
Brazil;Santa Catarina;Passo de Torres;-29,26714869;-49,72198011;8,044247755
Brazil;Santa Catarina;Passos Maia;-26,70641662;-51,96162499;23,77666077
Brazil;Santa Catarina;Paulo Lopez;-27,96475123;-48,76095269;22,07727059
Brazil;Santa Catarina;Pedras Grandes;-28,4844172;-49,21065945;12,51744653
Brazil;Santa Catarina;Penha;-26,80752482;-48,65073728;7,129602487
Brazil;Santa Catarina;Peritiba;-27,35171972;-51,87476386;8,023410384
Brazil;Santa Catarina;Petrolândia;-27,54557689;-49,682724;12,38727824
Brazil;Santa Catarina;Piçarras;-26,75923201;-48,73366496;8,568081831
Brazil;Santa Catarina;Pinhalzinho;-26,82914772;-52,97675343;8,087778986
Brazil;Santa Catarina;Pinheiro Preto;-27,05104198;-51,23132984;9,184840295
Brazil;Santa Catarina;Piratuba;-27,46127707;-51,77233659;10,28345804
Brazil;Santa Catarina;Planalto Alegre;-27,05208832;-52,86977979;9,553742694
Brazil;Santa Catarina;Pomerode;-26,72857643;-49,17363713;12,7735716
Brazil;Santa Catarina;Ponta Alta;-27,41039286;-50,2997225;25,15088106
Brazil;Santa Catarina;Ponte Alta do Norte;-27,1805677;-50,4178665;21,02010227
Brazil;Santa Catarina;Ponte Serrada;-26,86206784;-51,92825847;25,11710836
Brazil;Santa Catarina;Porto Belo;-27,17518571;-48,6160997;12,94752915
Brazil;Santa Catarina;Porto União;-26,38382653;-51,00889808;26,0812651
Brazil;Santa Catarina;Pouso Redondo;-27,28650048;-49,97740615;15,53427823
Brazil;Santa Catarina;Praia Grande;-29,18146144;-49,98806251;19,50452608
Brazil;Santa Catarina;Presidente Castelo Branco;-27,23791168;-51,77574311;10,28106069
Brazil;Santa Catarina;Presidente Getúlio;-27,06204921;-49,71426461;14,32739353
Brazil;Santa Catarina;Presidente Nereu;-27,26798445;-49,35493786;18,90240236
Brazil;Santa Catarina;Princesa;-26,43278507;-53,61157436;7,586608566
Brazil;Santa Catarina;Quilombo;-26,7292541;-52,71851768;14,38280797
Brazil;Santa Catarina;Rancho Queimado;-27,67419402;-49,09051912;13,82834492
Brazil;Santa Catarina;Rio das Antas;-26,9096721;-51,06397189;21,90299556
Brazil;Santa Catarina;Rio do Campo;-26,89270184;-50,13186035;20,41313057
Brazil;Santa Catarina;Rio do Oeste;-27,15877328;-49,84117415;15,59294137
Brazil;Santa Catarina;Rio do Sul;-27,19547586;-49,62979793;13,19200154
Brazil;Santa Catarina;Rio dos Cedros;-26,61784808;-49,36872117;22,46178305
Brazil;Santa Catarina;Rio Fortuna;-28,09313981;-49,19135057;17,88321734
Brazil;Santa Catarina;Rio Negrinho;-26,44218798;-49,59640275;29,61516401
Brazil;Santa Catarina;Rio Rufino;-27,91418335;-49,75359538;14,4589769
Brazil;Santa Catarina;Riqueza;-26,97745455;-53,34427665;12,65065213
Brazil;Santa Catarina;Rodeio;-26,89325687;-49,35206607;9,757535226
Brazil;Santa Catarina;Romelândia;-26,64692335;-53,31659218;13,89038585
Brazil;Santa Catarina;São Bento do Sul;-26,29488304;-49,3501337;19,07275277
Brazil;Santa Catarina;São Bernardino;-26,48782933;-52,98923825;10,33410606
Brazil;Santa Catarina;São Bonifácio;-27,95641347;-48,94014834;17,04001583
Brazil;Santa Catarina;São Carlos;-27,02892052;-53,0314347;9,913841281
Brazil;Santa Catarina;São Cristóvão do Sul;-27,29636843;-50,34925785;17,40143743
Brazil;Santa Catarina;São Domingos;-26,53464443;-52,55639517;16,44097225
Brazil;Santa Catarina;São Francisco do Sul;-26,26597435;-48,63188726;23,19607018
Brazil;Santa Catarina;São João Batista;-27,33391238;-48,86606254;12,79804352
Brazil;Santa Catarina;São João do Itaperiú;-26,59096097;-48,79821889;9,879727091
Brazil;Santa Catarina;São João do Oeste;-27,09201768;-53,59202166;9,122957571
Brazil;Santa Catarina;São João do Sul;-29,20615715;-49,81282161;13,0165668
Brazil;Santa Catarina;São Joaquim;-28,29833681;-50,0139877;42,689348
Brazil;Santa Catarina;São José do Cedro;-26,48093351;-53,5311444;19,68899497
Brazil;Santa Catarina;São José do Cerrito;-27,59771885;-50,65176712;30,93026045
Brazil;Santa Catarina;São José;-27,57648609;-48,67312452;8,393266515
Brazil;Santa Catarina;São Lourenço do Oeste;-26,4689281;-52,86119607;16,91636417
Brazil;Santa Catarina;São Ludgero;-28,35320655;-49,16875084;8,500009286
Brazil;Santa Catarina;São Martinho;-28,12471846;-48,97323131;16,75340019
Brazil;Santa Catarina;São Miguel da Boa Vista;-26,68930911;-53,23973434;7,778196801
Brazil;Santa Catarina;São Miguel do Oeste;-26,72745181;-53,51212847;15,40016326
Brazil;Santa Catarina;São Pedro de Alcântara;-27,59168022;-48,83782716;12,21863157
Brazil;Santa Catarina;Salete;-26,9697045;-50,01069005;12,02042627
Brazil;Santa Catarina;Saltinho;-26,59039288;-53,02239286;10,23420475
Brazil;Santa Catarina;Salto Veloso;-26,89580513;-51,42903735;10,26786636
Brazil;Santa Catarina;Sangão;-28,65147295;-49,1262238;7,015731946
Brazil;Santa Catarina;Santa Cecília;-26,92585292;-50,4464717;31,18122545
Brazil;Santa Catarina;Santa Helena;-26,92203581;-53,61753661;8,497380586
Brazil;Santa Catarina;Santa Rosa de Lima;-28,01191698;-49,18337554;14,6416129
Brazil;Santa Catarina;Santa Rosa do Sul;-29,12233209;-49,74346617;9,047481752
Brazil;Santa Catarina;Santa Terezinha do Progresso;-26,5926526;-53,17035119;7,73574926
Brazil;Santa Catarina;Santa Terezinha;-26,66754661;-50,00574118;19,89821792
Brazil;Santa Catarina;Santiago do Sul;-26,63116812;-52,6979152;7,978648631
Brazil;Santa Catarina;Santo Amaro da Imperatriz;-27,74465074;-48,79095088;16,23609107
Brazil;Santa Catarina;Saudades;-26,89700976;-53,04018535;12,33052726
Brazil;Santa Catarina;Schroeder;-26,37355462;-49,05188035;12,59025528
Brazil;Santa Catarina;Seara;-27,14819019;-52,34044543;17,59895315
Brazil;Santa Catarina;Serra Alta;-26,69254409;-53,02580902;7,72300323
Brazil;Santa Catarina;Siderópolis;-28,58393374;-49,52679836;16,3243787
Brazil;Santa Catarina;Sombrio;-29,06997316;-49,65577852;9,000937775
Brazil;Santa Catarina;Sul Brazil;-26,69525979;-52,94728791;10,16914206
Brazil;Santa Catarina;Taió;-27,07874161;-50,09255277;24,04879773
Brazil;Santa Catarina;Tangará;-27,14688747;-51,14730665;21,57464307
Brazil;Santa Catarina;Tigrinhos;-26,67593388;-53,15743208;6,448375648
Brazil;Santa Catarina;Tijucas;-27,24718975;-48,7014767;14,77119354
Brazil;Santa Catarina;Timbé do Sul;-28,80582649;-49,8658006;16,18561156
Brazil;Santa Catarina;Timbó Grande;-26,62415978;-50,666382;23,15290737
Brazil;Santa Catarina;Timbó;-26,80843692;-49,26926271;9,540912176
Brazil;Santa Catarina;Treviso;-28,49884282;-49,49044028;9,420826551
Brazil;Santa Catarina;Treze de Maio;-28,56628605;-49,15553033;10,85239544
Brazil;Santa Catarina;Treze Tílias;-26,96504699;-51,4496856;15,28723154
Brazil;Santa Catarina;Trombudo Central;-27,31427486;-49,81301503;8,730177278
Brazil;Santa Catarina;Tubarão;-28,48253876;-49,03796575;14,44691594
Brazil;Santa Catarina;Tunápolis;-26,98904002;-53,6475777;9,636369561
Brazil;Santa Catarina;Turvo;-28,90305325;-49,70469662;16,53653419
Brazil;Santa Catarina;União do Oeste;-26,78666594;-52,85596965;8,756483169
Brazil;Santa Catarina;Urubici;-28,03886065;-49,57805943;31,30129408
Brazil;Santa Catarina;Urupema;-28,02397956;-49,90104385;17,01625385
Brazil;Santa Catarina;Urussanga;-28,48988107;-49,33236227;13,76895474
Brazil;Santa Catarina;Vargeão;-26,77947329;-52,12459428;16,95478269
Brazil;Santa Catarina;Vargem Bonita;-26,94612114;-51,75629648;13,28710192
Brazil;Santa Catarina;Vargem;-27,46675545;-50,95108018;15,84010644
Brazil;Santa Catarina;Vidal Ramos;-27,3895943;-49,3495318;21,5804996
Brazil;Santa Catarina;Videira;-27,00581603;-51,12687494;21,54022368
Brazil;Santa Catarina;Vitor Meireles;-26,82653882;-49,84510061;15,246148
Brazil;Santa Catarina;Witmarsum;-26,93732596;-49,84184954;13,3177641
Brazil;Santa Catarina;Xanxerê;-26,87255399;-52,41012248;15,83260974
Brazil;Santa Catarina;Xavantina;-27,02167175;-52,32290146;11,96939659
Brazil;Santa Catarina;Xaxim;-26,97094651;-52,52940383;14,72988402
Brazil;Santa Catarina;Zortéa;-27,4770262;-51,53536297;11,70619684
Brazil;Sergipe;Amparo de São Francisco;-10,16610502;-36,92162088;7,251135568
Brazil;Sergipe;Aquidabã;-10,26114828;-37,06469341;15,53885922
Brazil;Sergipe;Aracaju;-10,98949405;-37,0936043;18,62874842
Brazil;Sergipe;Arauá;-11,26087447;-37,58995521;11,46934042
Brazil;Sergipe;Areia Branca;-10,78033212;-37,32610075;9,716164931
Brazil;Sergipe;Barra dos Coqueiros;-10,8504287;-36,96954465;17,49686266
Brazil;Sergipe;Brejo Grande;-10,47613123;-36,47326056;12,54096396
Brazil;Sergipe;Buquim;-11,11883426;-37,59772727;15,46193549
Brazil;Sergipe;Campo do Brito;-10,76685695;-37,50076741;13,75111784
Brazil;Sergipe;Canhoba;-10,14878933;-37,00151677;16,55693656
Brazil;Sergipe;Canindé de São Francisco;-9,71258587;-37,91350912;29,10364623
Brazil;Sergipe;Capela;-10,46980767;-37,03804386;19,25296322
Brazil;Sergipe;Carira;-10,36345365;-37,71008225;20,8198053
Brazil;Sergipe;Carmópolis;-10,66460589;-36,96687772;7,73635142
Brazil;Sergipe;Cedro de São João;-10,26783951;-36,90241456;6,405006614
Brazil;Sergipe;Cristinápolis;-11,4787804;-37,74318424;13,37718399
Brazil;Sergipe;Cumbe;-10,34860169;-37,19566451;14,75232725
Brazil;Sergipe;Divina Pastora;-10,67610084;-37,15752728;9,350807716
Brazil;Sergipe;Estância;-11,24478103;-37,39911101;22,01707211
Brazil;Sergipe;Feira Nova;-10,28336935;-37,32927181;11,45154514
Brazil;Sergipe;Frei Paulo;-10,52251204;-37,59033581;16,89250047
Brazil;Sergipe;Gararu;-10,02731949;-37,20520937;27,12106328
Brazil;Sergipe;General Maynard;-10,69310893;-36,97063096;5,866547448
Brazil;Sergipe;Gracho Cardoso;-10,22291842;-37,21860433;14,41876425
Brazil;Sergipe;Ilha das Flores;-10,45435666;-36,55316583;7,826329253
Brazil;Sergipe;Indiaroba;-11,52190845;-37,56643338;21,25671735
Brazil;Sergipe;Itabaiana;-10,68592102;-37,4218663;16,19989688
Brazil;Sergipe;Itabaianinha;-11,25922543;-37,77735779;17,30333768
Brazil;Sergipe;Itabi;-10,10272841;-37,14360678;10,21718647
Brazil;Sergipe;Itaporanga dajuda;-11,05137176;-37,32106542;27,309018
Brazil;Sergipe;Japaratuba;-10,55307258;-36,90434194;17,34845649
Brazil;Sergipe;Japoatã;-10,43555619;-36,78790353;18,20142493
Brazil;Sergipe;Lagarto;-10,90172488;-37,66538451;24,41300013
Brazil;Sergipe;Laranjeiras;-10,80501307;-37,18619707;14,64746932
Brazil;Sergipe;Maçambara;-10,65975723;-37,59702925;11,00003426
Brazil;Sergipe;Malhada dos Bois;-10,32782619;-36,94536764;7,590813256
Brazil;Sergipe;Malhador;-10,67349491;-37,28855893;8,102215498
Brazil;Sergipe;Maruim;-10,73141125;-37,10585747;8,645397945
Brazil;Sergipe;Moita Bonita;-10,59431856;-37,34094723;10,05671046
Brazil;Sergipe;Monte Alegre de Sergipe;-10,06450752;-37,62546774;23,30054014
Brazil;Sergipe;Muribeca;-10,3840743;-36,96026624;10,63326199
Brazil;Sergipe;Neópolis;-10,34823284;-36,66002774;17,23273474
Brazil;Sergipe;Nossa Senhora Aprecido;-10,35833127;-37,50486247;15,75801203
Brazil;Sergipe;Nossa Senhora da Glória;-10,17781909;-37,52769607;29,44146283
Brazil;Sergipe;Nossa Senhora das Dores;-10,46774627;-37,24114121;18,88483656
Brazil;Sergipe;Nossa Senhora de Lourdes;-10,07753161;-37,01607795;8,57140811
Brazil;Sergipe;Nossa Senhora do Socorro;-10,86468214;-37,14685013;18,09583096
Brazil;Sergipe;Pacatuba;-10,5158717;-36,6474369;18,05303398
Brazil;Sergipe;Pedra Mole;-10,62475856;-37,68000342;10,38855138
Brazil;Sergipe;Pedrinhas;-11,20529817;-37,65858677;6,783255898
Brazil;Sergipe;Pinhão;-10,56331744;-37,75819872;10,1589488
Brazil;Sergipe;Pirambu;-10,65235501;-36,80182426;16,43502216
Brazil;Sergipe;Poço Redondo;-9,84859139;-37,71119609;28,96081841
Brazil;Sergipe;Poço Verde;-10,80141349;-38,13334867;18,32506322
Brazil;Sergipe;Porto da Folha;-9,91646023;-37,42921285;43,78701625
Brazil;Sergipe;Propriá;-10,24629385;-36,80928297;11,9182702
Brazil;Sergipe;Riachao do dantas;-11,03361356;-37,80183637;25,27177874
Brazil;Sergipe;Riachuelo;-10,73106561;-37,22601681;7,429019411
Brazil;Sergipe;Ribeirópolis;-10,50442712;-37,42890633;13,79534252
Brazil;Sergipe;Rosário do Catete;-10,68307075;-37,03586084;9,903805426
Brazil;Sergipe;São Cristóvão;-10,96318449;-37,22078656;17,99391388
Brazil;Sergipe;São Domingos;-10,78210859;-37,57515265;10,35322709
Brazil;Sergipe;São Francisco;-10,33691757;-36,86899473;8,506300565
Brazil;Sergipe;São Miguel do Aleixo;-10,39946133;-37,36382188;17,76837429
Brazil;Sergipe;Salgado;-11,06316295;-37,48056222;13,60466059
Brazil;Sergipe;Santa Luzia do Itanhy;-11,36122358;-37,50908849;20,79862916
Brazil;Sergipe;Santa Rosa de Lima;-10,63248358;-37,23718671;7,428404298
Brazil;Sergipe;Santana do São Francisco;-10,28729459;-36,63552344;5,449869931
Brazil;Sergipe;Santo Amaro das Brotas;-10,77391562;-36,9826691;14,27340482
Brazil;Sergipe;Simão Dias;-10,75397334;-37,82835201;21,12846882
Brazil;Sergipe;Siriri;-10,57378638;-37,12604388;11,56130792
Brazil;Sergipe;Telha;-10,19181196;-36,88840574;7,25284177
Brazil;Sergipe;Tobias Barreto;-11,04071225;-38,00444855;34,27261072
Brazil;Sergipe;Tomar do Geru;-11,35944173;-37,88165159;15,78097053
Brazil;Sergipe;Umbauba;-11,39913335;-37,66272205;10,61094293
Brazil;Tocantins;Abreulândia;-9,48041506;-49,30978877;56,99626445
Brazil;Tocantins;Aguiarnópolis;-6,48779114;-47,51326357;14,09045812
Brazil;Tocantins;Aliança do Tocantins;-11,33226652;-48,90824805;46,91766292
Brazil;Tocantins;Almas;-11,42946037;-47,20934113;66,19911866
Brazil;Tocantins;Alvorada;-12,40866439;-49,11315911;27,88994676
Brazil;Tocantins;Ananás;-6,23335787;-48,18579978;34,3901521
Brazil;Tocantins;Angico;-6,43616881;-47,91157842;18,6393004
Brazil;Tocantins;Aparecida do Rio Negro;-9,98797146;-48,00074371;26,65474157
Brazil;Tocantins;Aragominas;-6,94579733;-48,6330865;42,23288925
Brazil;Tocantins;Araguaçu;-12,8410452;-49,69624459;67,860241
Brazil;Tocantins;Araguaína;-7,33170183;-48,58788834;74,85715423
Brazil;Tocantins;Araguacema;-8,93929446;-49,50464363;46,84701365
Brazil;Tocantins;Araguanã;-6,79106782;-48,52519482;35,70865066
Brazil;Tocantins;Araguatins;-5,66536542;-48,10579044;53,90275887
Brazil;Tocantins;Arapoema;-7,72328313;-48,99986584;38,36484976
Brazil;Tocantins;Arraias;-12,81870688;-47,04787104;69,04472815
Brazil;Tocantins;Augustinópolis;-5,49329805;-47,92661796;20,95701997
Brazil;Tocantins;Aurora do Tocantins;-12,64261267;-46,41938027;33,80976042
Brazil;Tocantins;Axixá do Tocantins;-5,64553109;-47,76617838;13,46143947
Brazil;Tocantins;Babaçulândia;-7,17507784;-47,85591504;41,05486386
Brazil;Tocantins;Bandeirantes do Tocantins;-7,90653285;-48,66951138;55,18438191
Brazil;Tocantins;Barra do Ouro;-7,71718826;-47,57864994;32,34727038
Brazil;Tocantins;Barrolândia;-9,86915898;-48,79156993;24,54967655
Brazil;Tocantins;Bernardo Sayão;-7,98325255;-48,9688581;26,43015128
Brazil;Tocantins;Bom Jesus do Tocantins;-9,01292904;-47,87921257;37,76552611
Brazil;Tocantins;Brasilândia do Tocantins;-8,29053874;-48,44289993;23,23077728
Brazil;Tocantins;Brejinho de Nazaré;-11,02961568;-48,62511099;42,04598679
Brazil;Tocantins;Buriti do Tocantins;-5,33780596;-48,13790461;13,25312384
Brazil;Tocantins;Cachoeirinha;-6,09051601;-47,84161773;19,14074502
Brazil;Tocantins;Campos Lindos;-8,20354175;-46,80444455;45,30001403
Brazil;Tocantins;Cariri do Tocantins;-11,93395376;-49,20319175;33,26276727
Brazil;Tocantins;Carmolândia;-7,04559321;-48,37484191;15,46965045
Brazil;Tocantins;Carrasco Bonito;-5,31955195;-48,01198712;10,65457969
Brazil;Tocantins;Caseara;-9,40046753;-49,84808351;37,98011964
Brazil;Tocantins;Centenário;-9,07399956;-47,44505792;42,37428655
Brazil;Tocantins;Chapada da Natividade;-11,54306655;-47,84360136;37,64790865
Brazil;Tocantins;Chapada de Areia;-10,16560864;-49,19640251;32,37930297
Brazil;Tocantins;Colinas do Tocantins;-8,07642326;-48,52972618;26,36548732
Brazil;Tocantins;Colméia;-8,83710762;-48,76467062;40,12026305
Brazil;Tocantins;Combinado;-12,84680878;-46,50352593;16,92305467
Brazil;Tocantins;Conceição do Tocantins;-12,16939414;-47,30330932;37,98783508
Brazil;Tocantins;Couto Magalhaes;-8,43683477;-49,16234643;34,07327879
Brazil;Tocantins;Cristalândia;-10,63707554;-49,31317133;51,07082399
Brazil;Tocantins;Crixás do Tocantins;-11,17264296;-49,07357187;40,22531778
Brazil;Tocantins;Darcinópolis;-6,77102072;-47,75083676;35,65631678
Brazil;Tocantins;Dianopolis;-11,70019372;-46,80913354;79,15832368
Brazil;Tocantins;Divinópolis do Tocantins;-9,43422977;-49,17743266;65,09627946
Brazil;Tocantins;Dueré;-11,42846574;-49,39089162;65,81364401
Brazil;Tocantins;Esperantina;-5,32638999;-48,54033941;23,97056874
Brazil;Tocantins;Fátima;-12,26414921;-49,28320292;48,58042081
Brazil;Tocantins;Figueirópolis;-7,49677861;-47,79404255;39,52542635
